Type,Aggregation,Statement,Matrix_A,Matrix_B,Vector_V,Execution,Heap,RSS,Database-L2-Norm,Tensorflow-L2-Norm,Database-MSE,Tensorflow-MSE,Database-Sum,Tensorflow-Sum
float8,standard,4,8100,8100,90,0.223935,0.043740234375,0.180615234375,2.475137655105441e-12,0.0,6.80700712413429e-26,0.0,86938.66788235404,86938.66788235404
float4,standard,1,8100,8100,90,0.210159,0.0432421875,0.178017578125,0.010659075509060782,0.00040287614205320913,1.2623987856428818e-06,1.803435398174195e-09,90878.18673,90878.17
float4,standard,2,8100,8100,90,1.671224,0.06953125,0.202041015625,-1,-1,-1,-1,90878.1674101051,-1
float4,standard,3,8100,8100,90,0.162328,0.0429296875,0.176708984375,20.579768588109264,9.226311996299841e-06,4.705854168223653,9.458314783674039e-13,2020.777037,2012.1016
float4,standard,4,8100,8100,90,0.207956,0.043505859375,0.178330078125,0.0011624024351883865,0.00040287614205320913,1.501310468146546e-08,1.803435398174195e-09,90878.16689000001,90878.17
bfloat,standard,1,8100,8100,90,0.266947,0.0432421875,0.1791015625,6774.0984539824585,14.16251528057508,509871.22071386146,2.2286315452502516,22909.0,88576
bfloat,standard,2,8100,8100,90,1.809787,0.06005859375,0.2012109375,-1,-1,-1,-1,86934.75167818257,-1
bfloat,standard,3,8100,8100,90,0.172707,0.042802734375,0.17884765625,18.859873968934938,0.3391588245792684,3.9521649569345514,0.0012780967587776772,1910.25,1960
bfloat,standard,4,8100,8100,90,0.237373,0.044306640625,0.179072265625,93.69846179253224,14.16251528057508,97.54890824762916,2.2286315452502516,86504.0,88576
float8,standard,1,10000,10000,100,0.203349,0.043515625,0.180908203125,2.994024406652575e-11,0.0,8.964182147631304e-24,0.0,116961.79126725622,116961.79126725622
float8,standard,2,10000,10000,100,1.885201,0.098798828125,0.230615234375,-1,-1,-1,-1,116961.79126725622,-1
float8,standard,3,10000,10000,100,0.178921,0.042998046875,0.17830078125,21.230207556686622,0.0,4.507217128999938,0.0,2348.704168519196,2351.674795046078
float8,standard,4,10000,10000,100,0.190496,0.043876953125,0.17916015625,3.668052569287665e-12,0.0,1.345460965105784e-25,0.0,116961.79126725622,116961.79126725622
float4,standard,1,10000,10000,100,0.183219,0.043251953125,0.17857421875,0.017971603564271844,0.0006006909653937693,3.2297853467134838e-06,3.6082963590569855e-09,125585.55242999998,125585.586
float4,standard,2,10000,10000,100,2.247463,0.073896484375,0.214365234375,-1,-1,-1,-1,125585.58113328854,-1
float4,standard,3,10000,10000,100,0.180453,0.042822265625,0.176826171875,22.985740156989507,1.0527908489687585e-05,5.2834425056464,1.108368571672359e-12,2516.2510439999996,2518.245
float4,standard,4,10000,10000,100,0.198154,0.043544921875,0.17744140625,0.001740608218588353,0.0006006909653937693,3.0297169706173195e-08,3.6082963590569855e-09,125585.57875,125585.586
bfloat,standard,1,10000,10000,100,0.205158,0.043291015625,0.180419921875,9164.402853342539,22.0515611642583,839862.7965835289,4.8627134978102475,25600.0,113152
bfloat,standard,2,10000,10000,100,2.415925,0.072138671875,0.20859375,-1,-1,-1,-1,116958.39020816628,-1
bfloat,standard,3,10000,10000,100,0.161226,0.04296875,0.1791796875,21.250042942375966,0.32930848278355107,4.515643250528226,0.0010844407683320435,2337.75,2400
bfloat,standard,4,10000,10000,100,0.205223,0.043466796875,0.178984375,137.6803597507804,22.0515611642583,189.55881461104318,4.8627134978102475,116208.0,113152
float8,standard,1,40000,40000,200,0.318675,0.045849609375,0.180224609375,4.1131891603167337e-10,0.0,8.459162534273537e-22,0.0,1032059.7605088488,1032059.760508849
float8,standard,2,40000,40000,200,11.552736,0.503115234375,0.672529296875,-1,-1,-1,-1,1032059.760508849,-1
float8,standard,3,40000,40000,200,0.171275,0.044228515625,0.179013671875,49.43977639015254,0.0,12.22145744754142,0.0,10348.096612408575,10422.724457937318
float8,standard,4,40000,40000,200,0.203888,0.045537109375,0.181015625,3.179331232413194e-11,0.0,5.054073542698999e-24,0.0,1032059.7605088492,1032059.760508849
float4,standard,1,40000,40000,200,0.300654,0.045146484375,0.17880859375,0.24732074391544775,1.1860920920287596,0.00030583775185445244,0.007034072253865799,990597.3943,990597.9
float4,standard,2,40000,40000,200,11.241974,0.304892578125,0.4865625,-1,-1,-1,-1,990598.6580708884,-1
float4,standard,3,40000,40000,200,0.174744,0.043798828125,0.178076171875,46.53341137852924,4.7013892251894214e-05,10.826791872617173,1.1051530323363593e-11,9902.508688000002,9903.076
float4,standard,4,40000,40000,200,0.224794,0.044921875,0.18125,0.014421527784950143,1.1860920920287596,1.0399023182604448e-06,0.007034072253865799,990598.6716,990597.9
bfloat,standard,1,40000,40000,200,0.469328,0.045146484375,0.181630859375,69425.83864758829,138.48102266365606,24099735.359604817,95.88496818986013,51200.0,937984
bfloat,standard,2,40000,40000,200,11.953849,0.288876953125,0.4383203125,-1,-1,-1,-1,1032007.7017796842,-1
bfloat,standard,3,40000,40000,200,0.195238,0.043818359375,0.1795703125,51.164843163872554,0.9915642272937267,13.08920587991838,0.004915998084243027,10243.75,11584
bfloat,standard,4,40000,40000,200,0.213436,0.045673828125,0.18279296875,2006.6566689787592,138.48102266365606,20133.354935784646,95.88496818986013,1007552.0,937984
float8,standard,1,90000,90000,300,0.335098,0.04970703125,0.18595703125,1.7774598195422269e-09,0.0,1.0531211366956952e-20,0.0,3337903.8796829274,3337903.8796829283
float8,standard,2,90000,90000,300,37.818161,1.81,1.81,-1,-1,-1,-1,3337903.879682927,-1
float8,standard,3,90000,90000,300,0.178553,0.046611328125,0.183125,72.59760758836602,0.0,17.568042091847932,0.0,22189.01304888481,22177.40089896878
float8,standard,4,90000,90000,300,0.22944,0.04865234375,0.1861328125,9.460493765033493e-11,0.0,2.98336474260792e-23,0.0,3337903.8796829293,3337903.8796829283
float4,standard,1,90000,90000,300,0.317376,0.04830078125,0.183388671875,1.22933089561536,2.6705757328385262,0.005037514836381543,0.0237732491494201,3427958.5080000004,3427959.2
float4,standard,2,90000,90000,300,36.493428,1.04,1.22,-1,-1,-1,-1,3427971.8564226096,-1
float4,standard,3,90000,90000,300,0.195567,0.045947265625,0.179833984375,70.61900169975206,5.896446200568004e-05,16.623478003565285,1.1589359265397617e-11,22867.675560999996,22862.88
float4,standard,4,90000,90000,300,0.229677,0.047763671875,0.1830078125,0.055235116366423954,2.6705757328385262,1.0169726933374652e-05,0.0237732491494201,3427971.8324999996,3427959.2
bfloat,standard,1,90000,90000,300,0.590589,0.04830078125,0.184423828125,188348.2822974257,324.9370871206926,118250251.48130254,351.9470352882685,77568.0,3.42426e+06
bfloat,standard,2,90000,90000,300,38.864655,0.96998046875,1.08,-1,-1,-1,-1,3336846.615371692,-1
bfloat,standard,3,90000,90000,300,0.181381,0.045947265625,0.1825390625,78.16235985662944,2.5940441603859705,20.364514994524125,0.022430217020108518,21861.0,23296
bfloat,standard,4,90000,90000,300,0.225878,0.04771484375,0.184931640625,5978.378383872474,324.9370871206926,119136.69366917886,351.9470352882685,3248768.0,3.42426e+06
float8,standard,1,160000,160000,400,0.348434,0.05474609375,0.193115234375,4.395261099490931e-09,0.0,4.8295800331745577e-20,0.0,7785837.105397467,7785837.105397465
float8,standard,2,160000,160000,400,85.837288,3.85,4.01,-1,-1,-1,-1,7785837.105397475,-1
float8,standard,3,160000,160000,400,0.193728,0.049619140625,0.183310546875,95.02614959253813,0.0,22.57492276595859,0.0,38982.47343952382,38960.0160075445
float8,standard,4,160000,160000,400,0.227608,0.05255859375,0.193115234375,2.2919266484677792e-10,0.0,1.3132319404891867e-22,0.0,7785837.105397467,7785837.105397465
float4,standard,1,160000,160000,400,0.371242,0.05228515625,0.188505859375,6.209350712725256,4.436995390690088,0.0963900906840541,0.04921732024251271,8162923.876,8163025.0
float4,standard,2,160000,160000,400,82.593097,2.22,2.63,-1,-1,-1,-1,8163036.0369092645,-1
float4,standard,3,160000,160000,400,0.194908,0.04837890625,0.183837890625,96.15614461671159,8.340132528380567e-05,23.11501036887488,1.7389452647737903e-11,40781.583463,40762.17
float4,standard,4,160000,160000,400,0.192971,0.0506640625,0.190478515625,0.12126238184245945,4.436995390690088,3.6761413125266096e-05,0.04921732024251271,8163036.050000001,8163025.0
bfloat,standard,1,160000,160000,400,0.683066,0.052294921875,0.186875,384346.78061408567,738.2734149779837,369306119.4210303,1362.6190881581354,102400.0,8.38861e+06
bfloat,standard,2,160000,160000,400,89.250264,2.11,2.28,-1,-1,-1,-1,7784815.308772095,-1
bfloat,standard,3,160000,160000,400,0.212106,0.048330078125,0.1831640625,124.12262288495879,2.8398644822359125,38.51606377960423,0.02016207569366262,37893.5,32768
bfloat,standard,4,160000,160000,400,0.204159,0.050732421875,0.1902734375,33087.17201678161,738.2734149779837,2736902.3801702405,1362.6190881581354,7138880.0,8.38861e+06
float8,standard,1,250000,250000,500,6.263738,14.35,11.87,9.177294583740964e-09,0.0,1.6844547175352244e-19,0.0,15228466.355570123,15228466.355570108
float8,standard,3,250000,250000,500,0.218209,0.054296875,0.189833984375,119.16725426480579,0.0,28.40166897802575,0.0,60919.45853577,60982.390133522895
float8,standard,4,250000,250000,500,0.286775,0.058359375,0.198330078125,3.799903258337724e-10,0.0,2.8878529545451303e-22,0.0,15228466.355570108,15228466.355570108
float4,standard,1,250000,250000,500,5.534835,11.93,10.39,18.752305549847733,6.943238826386127,0.7032979268697002,0.0964171308004716,16378067.075,16378445.0
float4,standard,3,250000,250000,500,0.194409,0.052080078125,0.1868359375,123.14712248390657,0.00017449754233097578,30.330427552132573,6.089878455910137e-11,65523.92244200001,65625.586
float4,standard,4,250000,250000,500,0.21862,0.055458984375,0.19359375,0.21358501204105673,6.943238826386127,9.12371147371567e-05,0.0964171308004716,16378469.756,16378445.0
bfloat,standard,1,250000,250000,500,8.753292,10.25,9.33,673423.6159735994,827.8385586955243,906998733.1019157,1370.6333585261661,175208.0,8.51968e+06
bfloat,standard,3,250000,250000,500,0.205036,0.0523828125,0.187783203125,195.636543655453,3.4262218547194183,76.54731442690394,0.023477992395513944,58501.5,36096
bfloat,standard,4,250000,250000,500,0.210314,0.05546875,0.193544921875,37032.545981251045,827.8385586955243,2742818.9237069464,1370.6333585261661,14459648.0,8.51968e+06
float8,standard,1,360000,360000,600,0.439096,0.069013671875,0.211611328125,1.8579970899193145e-08,0.0,5.753588643581069e-19,0.0,28619858.517121024,28619858.51712101
float8,standard,3,360000,360000,600,0.221868,0.059765625,0.196064453125,145.21654951567774,0.0,35.14641042206548,0.0,95267.28262269513,95208.44763912415
float8,standard,4,360000,360000,600,0.197475,0.064609375,0.210634765625,8.088430457360317e-10,0.0,1.090378454392567e-21,0.0,28619858.517121017,28619858.51712101
float4,standard,1,360000,360000,600,0.431685,0.06373046875,0.205087890625,69.73255884847012,9.908904567394755,8.104382939258915,0.16364398287622772,26674173.949,26675772.0
float4,standard,3,360000,360000,600,0.185917,0.056630859375,0.191865234375,140.79681802417443,0.0002433338475726676,33.039573276220814,9.868560229086373e-11,88927.06722,89083.375
float4,standard,4,360000,360000,600,0.249695,0.06044921875,0.204345703125,0.4075330898844392,9.908904567394755,0.00027680536558459735,0.16364398287622772,26675846.129999995,26675772.0
bfloat,standard,1,360000,360000,600,0.999646,0.06373046875,0.201962890625,1162335.4403689392,1832.75383034396,2251706126.56276,5598.311004400762,156672.0,1.67772e+07
bfloat,standard,3,360000,360000,600,0.229257,0.056591796875,0.19224609375,338.1059201576152,7.178321385569689,190.52602207604608,0.0858804965242119,89350.0,65536
bfloat,standard,4,360000,360000,600,0.245625,0.06044921875,0.201767578125,237608.45443503853,1832.75383034396,94096296.03167963,5598.311004400762,22850048.0,1.67772e+07
float8,standard,1,490000,490000,700,0.577658,0.078291015625,0.22173828125,2.8880645080205426e-08,0.0,1.1915595146411342e-18,0.0,44517205.00207422,44517205.002074204
float8,standard,3,490000,490000,700,0.238778,0.069658203125,0.208251953125,171.70453875583897,0.0,42.11778375622201,0.0,127234.71089050622,127298.98304723695
float8,standard,4,490000,490000,700,0.256848,0.075830078125,0.22,1.1599848172595448e-09,0.0,1.922235394675228e-21,0.0,44517205.00207421,44517205.002074204
float4,standard,1,490000,490000,700,0.576978,0.071181640625,0.2145703125,131.59652940192083,15.430835457343068,24.739495072329447,0.34015811844513727,43148420.691,43151644.0
float4,standard,3,490000,490000,700,0.230334,0.06443359375,0.20208984375,169.18895356364663,0.00021537181780705237,40.89271715423111,6.626431415073452e-11,123350.90359999999,123364.5
float4,standard,4,490000,490000,700,0.230935,0.069560546875,0.213388671875,0.5590110227187478,15.430835457343068,0.0004464190336015149,0.34015811844513727,43151850.386999995,43151644.0
bfloat,standard,1,490000,490000,700,1.253631,0.071181640625,0.2114453125,1676032.847662623,2164.6654123674766,4012980152.0629735,6693.966210714367,184576.0,2.14958e+07
bfloat,standard,3,490000,490000,700,0.231198,0.064384765625,0.197138671875,586.9072139205281,7.77870217322702,492.0858253599379,0.08644029642823824,115192.0,65536
bfloat,standard,4,490000,490000,700,0.244741,0.069462890625,0.209033203125,381926.2459455898,2164.6654123674766,208382367.63155875,6693.966210714367,34479360.0,2.14958e+07
float8,standard,1,640000,640000,800,0.657121,0.08837890625,0.233046875,5.032325600378481e-08,0.0,3.1655376185280797e-18,0.0,64806418.7580363,64806418.758036226
float8,standard,3,640000,640000,800,0.254792,0.072109375,0.21677734375,182.5405676459859,0.0,41.651323545648445,0.0,161912.67141826297,162043.52342613804
float8,standard,4,640000,640000,800,0.267658,0.078818359375,0.233134765625,1.8678107376026217e-09,0.0,4.360896189379562e-21,0.0,64806418.75803624,64806418.758036226
float4,standard,1,640000,640000,800,0.630339,0.079521484375,0.224189453125,374.9897276960435,27.86059861965093,175.77161984694106,0.970266194306619,64271799.146,64281704.0
